isbn,name,image,rating,review_count,min_age,max_age,language,categories,price,order,type,author,Description
1338318675,Bride of the Living Dummy (Classic Goosebumps #35),https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51L5ZlhZoFL._SY300_.jpg,4.8 out of 5 stars,154,8,12,English,Goosebumps Series 2000,564,2,Paperback,R. L. Stine,"The original series from the Master of Fright -- now a major motion film with a sequel premiering October 12, 2018!IT'S A MATCH MADE IN HORROR!When Slappy, the world's most evil ventriloquist dummy, shows up after being abandoned by his previous owner, things start to go wrong around the house. But this time Slappy may have met his match. There's another bad doll who loves to make a mess of things. Everyone better watch out for this imperfect couple."
590767836,GB SERIES 2000 #11 ATTACK OF THE GRAVEYARD GHOULS,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51oTnrA18IL._SY300_.jpg,4.5 out of 5 stars,248,8,12,English,Goosebumps Series 2000,181,11,Paperback,R. L. Stine,"The fog shimmered up over the dark grass, over the bent scraggly trees. Covering the hill, covering the graveyard. Then I heard the horrifying moan through the windowpane. I heard a long-low moan floating from the hill. Human and animal at the same time, so cold, so sad, so near."
590685295,GB SERIES 2000 #21 THE HAUNTED CAR,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51b0cdox-KL._SY300_.jpg,4.6 out of 5 stars,"1,054",8,12,English,Goosebumps Series 2000,192,21,Paperback,R. L. Stine,"I tried to do some homework but I kept jumping up and going to my bedroom window to peer down at the car. A street light made the chrome bumpers sparkle and the sleek-blue body glow. I couldn't resist, I had to sit in the car. I stepped around to the driver's side of the car and grabbed the handle. Go ahead, a voice whispered, climb in."
1338223054,Goosebumps Slappyworld #8: The Dummy Meets the Mummy!,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51SlxeuTEBL._SY300_.jpg,4.7 out of 5 stars,437,8,12,English,Goosebumps SlappyWorld,569,8,Paperback,R. L. Stine,"After being put back to sleep and abandoned in an old museum, Slappy is brought to life by a curious girl on a school trip. Out for revenge, Slappy uses his powers to raise an army of creatures from the exhibits. But when the museum closes, Slappy and his new friends are locked inside with Arragatis, an ancient mummy with his own plan for revenge. It's dummy versus mummy as Slappy faces his most dangerous and frightening opponent yet! Can Slappy defeat this ancient adversary? Or will it be a wrap for this dummy?"
1338068369,Attack of the Jack (Goosebumps SlappyWorld #2): Volume 2,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/515RrDAcFBL._SY300_.jpg,4.7 out of 5 stars,318,8,12,English,Goosebumps SlappyWorld,621,2,Paperback,R. L. Stine,"Goosebumps now on Disney+!Devin and his sister Violet are visiting their Uncle Jack for the summer. He lives in an old house by the seashore. Jack was a sailor and he has collected strange and fascinating items from the sea. Exploring a back room, Devin and Violet discover a locked trunk. A pirate's chest. The trunk is wrapped in old, heavy chains and locked with a huge rusted lock. But they manage to get it open. They lift the lid slowly-and see that it's filled with antique jack-in-the-boxes. Huh? One box is hidden under the others, covered in dust. It plays an odd unpleasant song. Up pops a very ugly, mean-looking puppet, an old pirate with a dirty red bandana over his long greasy hair, scars on his cheeks, and a beard, and one eye missing. ""Thanks for letting Sailor Jack out!"" he rasps, bouncing on his spring. Devin and Violet now face new and troubling questions: Will Jack return them to their uncle? Just how much is a pirate's promise worth?"
1338068474,Please Do Not Feed the Weirdo (Goosebumps SlappyWorld #4): Volume 4,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51dt8iWO5GL._SY300_.jpg,4.7 out of 5 stars,304,8,12,English,Goosebumps SlappyWorld,299,4,Paperback,R. L. Stine,"Goosebumps now on Disney+!Robby and his sister Karla beg their parents to take them to a big carnival that has opened on the other side of town. When they arrive, the two kids are delighted by the rides, the sideshow, the interesting displays, and the great food booths. They wander away from their parents and find themselves at a less-trafficked area at the back of the carnival. Inside a large penned-in area, they see a dejected-looking boy about their age sitting on the grass. A sign on the tall metal fence reads: PLEASE DO NOT FEED THE WEIRDO.The kids are reluctant to disobey the sign, but the boy seems really nice. Karla hands him her cone through the fence. He thanks her very politely. He eats the ice cream, delicately at first, then ravenously, noisily-and as Robby and Karla stare in horror, he transforms into a raging, hairy beast."
1338223038,It's Alive! It's Alive! (Goosebumps SlappyWorld #7): Volume 7,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51qXgIEamKL._SY300_.jpg,4.7 out of 5 stars,347,8,12,English,Goosebumps SlappyWorld,620,7,Paperback,R. L. Stine,"Goosebumps now on Disney+!Livvy and Jayden are the stars of their school's robotics team. Livvy is especially enthusiastic because her own mother works in a robotics lab and experiments with Artificial Intelligence. To impress her mom, Livvy and Jayden build a robot. Livvy wants to name their robot ""Francine,"" but Jayden thinks that's too silly for their creation. Desperate to win, Livvy and Jayden ""borrow"" an Artificial Intelligence module. They soon realize they've made a terrible mistake. Francine has too much brain power. She's alive! And using this newly gained brain power to dream up a deadly contest!"
1338355716,Revenge of the Invisible Boy (Goosebumps SlappyWorld #9): Volume 9,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51m4yRPifqL._SY300_.jpg,4.7 out of 5 stars,813,8,12,English,Goosebumps SlappyWorld,604.59,9,Paperback,R. L. Stine,"Goosebumps now on Disney+!Magic Club is supposed to be fun for Frankie Miller and his friends. But that pest, Ari Goodwyn is always ruining everyone's tricks. After a really embarrassing fail, Frankie wants revenge. When the legendary magician, Mystical Marvin, comes to town to perform his daring stunts, Frankie sees an opportunity to get even with Ari. There's only one problem: everything goes wrong. Can Frankie and his friends make things right? Or will the opportunity to disappear...forever."
1338355732,Diary of a Dummy (Goosebumps SlappyWorld #10): Volume 10,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51FoLdPtn1L._SY300_.jpg,4.7 out of 5 stars,511,8,12,English,Goosebumps SlappyWorld,561,10,Paperback,R. L. Stine,"Goosebumps now on Disney+!What do Zoey and Billy Traister do when they find an abandoned ventriloquist dummy in an empty lot? They take him home, of course! As the pair tries to figure out why someone would throw out a perfectly good dummy, they accidentally bring Slappy to life. A night of horror ensues until the siblings put Slappy back into his case. But when they find Slappy's diary and clues that could lead to gold, they'll have to find Slappy's second diary while evading the evil dummy and other terrors."
1338355759,GBUMPS SLAPPYWORLD11 NIGHT HOWLER,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51ZDiZ9eS+L._SY300_.jpg,4.7 out of 5 stars,345,8,12,English,Goosebumps SlappyWorld,511,11,Paperback,R. L. Stine,"Mason Brady loves comics! He knows every hero, villain, and sidekick. He even draws his own characters. On a trip to his favorite place, the Comic Book Characters Hall of Fame Museum, Mason explores every exhibit. He even comes across the very real Night Howler. But when villains start terrorizing the town, Mason realizes that his whole life is about to change. Will Mason be a superhero or a superzero?"
1338355775,Gbumps Slappyworld12 My Friend Slappy: Volume 12 (Goosebumps SlappyWorld),https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51rFQmbP7pL._SY300_.jpg,4.8 out of 5 stars,446,8,12,English,Goosebumps SlappyWorld,563,12,Paperback,R. L. Stine,"Goosebumps now on Disney+!Barton Suggs has it rough. He only has one friend, Lizzie Hellman. The school bullies are out to get him. And nobody believes him about it! After Barton gets pranked again, he's had enough! So when Barton brings Slappy to life, he's thrilled to find a new ""friend"" that's willing to help him get revenge on the bullies. Slappy's never had someone like him before. What's up with this Barton kid? Will Slappy's new Best Friend Forever end up his Worst Nightmare Ever?"
1338355791,Monster Blood Is Back (Goosebumps SlappyWorld #13): Sociological and Historical Perspectives on a Modern Legal Institution,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51n+BqIVwLL._SY300_.jpg,4.8 out of 5 stars,179,8,12,English,Goosebumps SlappyWorld,562,13,Paperback,R. L. Stine,"This is Slappy's world -- you only scream in it!Sascha Nelson and her best friend Nicole Miller love to cook! After school, they spend their time concocting new dishes in the kitchen. So when their favorite TV show Kids Big Chef Food Fights comes to their school for a special competition, they're ecstatic! But with school cheaters Ashli and Diggs also in the show, things don't seem as fun anymore. When Sascha and Nicole buy a mysterious can called Monster Blood is Back, they use it to get back at Ashli and Diggs. But as the Monster Blood grows and grows, can the two get the slime under control or will it swallow up the competition?"
1338355813,Fifth-Grade Zombies (Goosebumps SlappyWorld #14): A Hustler's Guide to Building Your Empire,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51O8Q0RjJlL._SY300_.jpg,4.8 out of 5 stars,303,8,12,English,Goosebumps SlappyWorld,563,14,Paperback,R. L. Stine,"This is Slappy's world -- You only scream in it!When city kid Todd Coates moves from Queens, New York, to live on a Wisconsin farm for a year, he's in for a more than just hanging out with his cousins Mila and Skipper. Strange things begin to happen all around him. But Todd is the only one who sees them. Late at night. In the cornfields. Todd is convinced there is something of the undead variety out there. Will he be able to prove it to his classmates before school is dismissed... permanently?"
1338752146,Judy and the Beast (Goosebumps SlappyWorld #15): (A Never Bored Book),https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51eNy9WSxnL._SY300_.jpg,4.8 out of 5 stars,168,8,12,English,Goosebumps SlappyWorld,423,15,Paperback,R. L. Stine,"This is Slappy's world -- You only scream in it!Judy Glassman lives with her brother, Kenny, and father, Noah, in a village at the foot of Evil Rock. Every winter, Kenny accompanies their dad up to the mansion at the top of the mountain to assist the rich, eccentric Grendel family with their house repairs. But this year, Judy convinces her dad to let her come too. Judy has heard whispers about the Beast of Evil Rock -- a half-human creature who stalks the crags. And she's determined to find out for herself if it's true. Will Judy discover the secret of Evil Rock before the Beast finds her first?"
1338752162,Slappy in Dreamland (Goosebumps Slappyworld #16),https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51fpJwmUXQL._SY300_.jpg,4.8 out of 5 stars,201,8,12,English,Goosebumps SlappyWorld,569,16,Paperback,R. L. Stine,"Goosebumps now on Disney+!Richard Hsieh's dad studies dreams, and one day, they decide to hook Richard's new Slappy doll up to the dream machine as a joke. All of a sudden, Richard starts having nightmares of Slappy coming to life and wreaking havoc. But they're only dreams, right? Except, when his cousin Willow comes to visit, she also dreams of Slappy. It's impossible! But when Slappy threatens to invade more kids' dreams, they'll have to figure out how to defeat him before he becomes a dream master."
1338752189,Haunting with the Stars (Goosebumps Slappyworld #17),https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51cY4DiQToL._SY300_.jpg,4.7 out of 5 stars,111,8,12,English,Goosebumps SlappyWorld,566,17,Paperback,R. L. Stine,"Goosebumps now on Disney+!Space-obsessed Murphy Shannon is pumped that his 6th grade class is visiting the Rayburne Observatory. Except, being a know-it-all means he's totally bored with the lectures he has to sit through. So when classmates Orly and Cleo say they should explore on their own, Murphy sneaks out with them. But when they come face-to-face with the strange Dr. Rayburne and his experiments, they realize they may be in way over their heads. A grand adventure in space may be in store for them, if they can survive..."
1338752200,Night of the Squawker (Goosebumps Slappyworld #18),https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51gFAK8t8VL._SY300_.jpg,4.8 out of 5 stars,48,8,12,English,Goosebumps SlappyWorld,565,18,Paperback,R. L. Stine,"Goosebumps now on Disney+!Beak-a-boo, it sees you! Cooper Klavan and his sister Anna are fishing with their parents at a woodland pond when they come across an injured bird. Anna, a huge animal lover, insists on taking it home to rehabilitate.But the bird really does not want to be rescued. It bites Anna, and scares Cooper. Soon, Anna is behaving very strangely. She's perching high up in trees, gathering sticks to hide in her room, and refusing to eat eggs-- once one of her favorite foods. Cooper doesn't want to jump to any conclusions, but his sister seems to be going to the birds."
1338752235,Friiight Night (Goosebumps SlappyWorld #19),https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51atDJH2CPL._SY300_.jpg,4.7 out of 5 stars,52,8,12,English,Goosebumps SlappyWorld,350,19,Paperback,R. L. Stine,"Goosebumps now on Disney+!Kelly Crosby is the new kid in school. So far, it's not going so well. He's already gotten lost, had trouble making friends, and annoyed the monster that lives in the school basement.That's right.This new school has a monster. Every year, at a party called Friiight Night, one (un)lucky kid is chosen to be the monster's special guest of honor. Guess whose luck is about to run out?"
1407195735,Slappy Birthday to You: 1 (Goosebumps Slappyworld),https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51GgC2KjdZL._SY300_.jpg,4.6 out of 5 stars,"1,120",8,12,English,Goosebumps SlappyWorld,553,1,Paperback,R. L. Stine,"The evil dummy comes to life to tell his own twisted tales and scary stories! It's bad enough Ian Barker has to spend his twelfth birthday with his sister and their two annoying cousins. The four of them can't ever hang out without getting into trouble. Vinnie and Jonny always want to play with Ian's stuff. They take extra turns and break everything they touch. Even Ian's new birthday presents are up for grabs. But when Ian gets a Slappy dummy from his dad, things go from bad to worse. When Slappy's in charge, you don't fight over him, he fights over you!"
1407195751,I Am Slappy's Evil Twin: 3 (Goosebumps Slappyworld),https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51A3uah536L._SY300_.jpg,4.6 out of 5 stars,500,8,12,English,Goosebumps SlappyWorld,497,3,Paperback,R. L. Stine,"Luke Harrison's dad makes horror movies. It's very fun to be around such scary stuff. But when two ventriloquist dummies join the collection, things get real creepy. Slappy and Snappy can walk and talk on their own. And they have a plan to make everyone's lives miserable. Will Luke be able to stop this terrible twin twosome?"
1407195859,Escape From Shudder Mansion: 5 (Goosebumps Slappyworld),https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51Ph7rgIySL._SY300_.jpg,4.6 out of 5 stars,260,8,12,English,Goosebumps SlappyWorld,553,5,Paperback,R. L. Stine,"In an old-fashioned ""trapped-in-a-haunted-house"" story, twins Riley and Scarlett receive an interesting assignment from their teacher, Mrs. Stermon. Everyone in class needs to do a documentary video about an adventure, something exciting that they experienced. Mrs. Stermon gives them a suggestion, along with their friends Carter, Lee, Danitia, and Mia. She shows them a brochure about a scary old house on the edge of town, called Shudder Mansion. ""If you six kids and your parents can stay there overnight, you'll all get A's,"" says the teacher. ""I'll even give you extra credit."" Just how scary is Shudder Mansion? It's terrifying."
1407195867,The Ghost of Slappy: 6 (Goosebumps Slappyworld),https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51XHr7+lYLL._SY300_.jpg,4.6 out of 5 stars,453,8,12,English,Goosebumps SlappyWorld,553,6,Paperback,R. L. Stine,"Slappy's back as a ghost! And this time, the only thing you'll play is hide-and-go-shriek!"
1454943637,The Great Caper Caper: Volume 5 (Lady Pancake & Sir French Toast),https://m.media-amazon.com/images/I/51D1heFsHcL._SY300_.jpg,5.0 out of 5 stars,59,4,6,English,Lady Pancake & Sir French Toast,"1,223.24",5,Hardcover,Brendan Kearney,"In the fifth adventure of the Lady Pancake and Sir French Toast series, our delectable rhyming friends find their home covered in darkness and embark on a Las Veggies heist--perfect for fans of The Food Group series. When Lady Pancake and Sir French Toast awake one morning to near-darkness, they are aghast. Who would steal the fridge light? And what if the fridge is--gasp--dark all the time? Not to worry. Our trusty heroes are on the case. Will they be able to bring the fridge back to its bright self, or will they have to live in semi-darkness...forever? Praise for the Lady Pancake and Sir French Toast Series: ""[R]eaders will giggle their way through this refrigerated fantasyland.""--Publishers Weekly ""A must purchase.""--School Library Journal, starred review Don't miss the other books in the series:Lady Pancake & Sir French ToastThe Case of the Stinky StenchMission DefrostableShort & Sweet"
1454919604,Case of the Stinky Stench: A Modern-Day Wiccapedia of Magickal Ingredients and Spells,https://m.media-amazon.com/images/I/51nTuvN+wRL._SY300_.jpg,4.9 out of 5 stars,429,4,6,English,Lady Pancake & Sir French Toast,"1,185.00",2,Hardcover,Josh Funk,The Case of the Stinky Stench
1454928115,Mission Defrostable: Simple Checklists to Keep You Organized & Informed in Managing & Treating Breast Care,https://m.media-amazon.com/images/I/51ZR4csgIrL._SY300_.jpg,4.9 out of 5 stars,425,4,6,English,Lady Pancake & Sir French Toast,"1,439.00",3,Hardcover,Josh Funk,null
1454914041,LADY PANCAKE01 SIR FRENCH TOAST,https://m.media-amazon.com/images/I/51hb298zG5L._SY300_.jpg,4.9 out of 5 stars,814,4,6,English,Lady Pancake & Sir French Toast,"1,259.00",1,Hardcover,Josh Funk,"""A tale of 'to-go' food that is good for you! . . . Kearney;s illustrations kick butter, with full command of the story;s arc.. . . Teachers and students alike will delight in this food fight. Who will be the winner? Readers will be hungry to find out."" --Kirkus Reviews The race is ON! Who will win the tastiest food fight ever? A thoroughly delicious picture book about the funniest ""food fight"" ever! Lady Pancake and Sir French Toast have a beautiful friendship--until they discover that there;s ONLY ONE DROP of maple syrup left. Off they go, racing past the Orange Juice Fountain, skiing through Sauerkraut Peak, and reeling down the linguini. But who will enjoy the sweet taste of victory? And could working together be better than tearing each other apart? The action-packed rhyme makes for an adrenaline-filled breakfast . . . even without a drop of coffee!"
1454934271,Short & Sweet: Volume 4 (Lady Pancake & Sir French Toast),https://m.media-amazon.com/images/I/51U5xfp23cL._SY300_.jpg,4.9 out of 5 stars,416,4,6,English,Lady Pancake & Sir French Toast,"1,207.00",4,Hardcover,Josh Funk,"In the fourth adventure of the Lady Pancake and Sir French Toast series, our delectable rhyming friends face a transformation of epic proportions--perfect for fans of The Food Group series. Lady Pancake is aching and Sir French Toast's looking pale. Could they be going...STALE? Maybe a visit to Professor Biscotti's lab for her despoiling procedure will help. But instead of beautifying them, Biscotti accidentally transforms the two treats into toddlers! The pint-size breakfast foods scamper off on an adventure in the fridge, visiting everywhere from the Bran Canyon to Limes Square. Will Baron von Waffle and Professor Biscotti figure out a way to turn them back into a grown Lady and Sir? Or will they stay short & sweet forever? Praise for the Lady Pancake and Sir French Toast Series: ""[R]eaders will giggle their way through this refrigerated fantasyland.""--Publishers Weekly ""A must purchase.""--School Library Journal, starred review Don't miss the other books in the series:Lady Pancake & Sir French ToastThe Case of the Stinky StenchMission DefrostableThe Great Caper Caper"
1569319006,"Naruto, Volume 1",https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51BucomQlHL._SY300_.jpg,4.4 out of 5 stars,"5,072",8,12,English,Naruto Graphic Novels,754.08,1,Paperback,Masashi Kishimoto,"The world's most popular ninja comic!Naruto is a young shinobi with an incorrigible knack for mischief. He's got a wild sense of humor, but Naruto is completely serious about his mission to be the world's greatest ninja!Twelve years ago the Village Hidden in the Leaves was attacked by a fearsome threat. A nine-tailed fox spirit claimed the life of the village leader, the Hokage, and many others. Today, the village is at peace and a troublemaking kid named Naruto is struggling to graduate from Ninja Academy. His goal may be to become the next Hokage, but his true destiny will be much more complicated. The adventure begins now!"
1591161789,Naruto 02: The Worst Client: Volume 2,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/614ipdlTwDL._SY300_.jpg,4.7 out of 5 stars,"2,203",8,12,English,Naruto Graphic Novels,790.71,2,Paperback,Masashi Kishimoto,"The world's most popular ninja comic!Naruto is a young shinobi with an incorrigible knack for mischief. He's got a wild sense of humor, but Naruto is completely serious about his mission to be the world's greatest ninja!Tired of menial tasks, Naruto, Sasuke and Sakura ask for a tougher assignment. But you should always be careful what you wish for! Along with their teacher, Kakashi, the trio must now guard a cranky old man from the Land of the Waves. But Tazuna the bridgebuilder is in more danger than anyone could have imagined. And now the young ninja are too!"
1591161878,"Naruto, Vol. 3",https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51xFcfMEQCL._SY300_.jpg,4.8 out of 5 stars,"1,698",8,12,English,Naruto Graphic Novels,558,3,Paperback,Masashi Kishimoto,"The world's most popular ninja comic!Naruto is a young shinobi with an incorrigible knack for mischief. He's got a wild sense of humor, but Naruto is completely serious about his mission to be the world's greatest ninja!Naruto's sensei Kakashi believes that the diablolical Zabuza survived their last battle. Now, in anticipation of their enemy's return, Kakashi puts Naruto, Sasuke and Sakura through rigorous training programs to increase their focus and control. This time, the job of protecting the old bridge builder Tazuna and his family will be a hundred times more difficult!"
1591163587,"Naruto, Volume 4",https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61qL7OX2v+L._SY300_.jpg,4.8 out of 5 stars,"1,338",8,12,English,Naruto Graphic Novels,428,4,Paperback,Masashi Kishimoto,"The world's most popular ninja comic!Naruto is a young shinobi with an incorrigible knack for mischief. He's got a wild sense of humor, but Naruto is completely serious about his mission to be the world's greatest ninja!In the Land of Waves, Naruto and his teammates Sakura and Sasuke, along with their sensei Kakashi, struggle to protect the bridge builder Tazuna and his family from Gato's hired thugs. When one of Naruto's friends falls in battle, Naruto is faced with the most difficult choice of his life. How far will he go to protect his friends? And does he have what it takes to be a hero?"
1591163595,Naruto 05: The Challengers: Volume 5,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61AhnrXg3RL._SY300_.jpg,4.8 out of 5 stars,"1,067",8,12,English,Naruto Graphic Novels,528,5,Paperback,Masashi Kishimoto,"The world's most popular ninja comic!Naruto is a young shinobi with an incorrigible knack for mischief. He's got a wild sense of humor, but Naruto is completely serious about his mission to be the world's greatest ninja!They've danced along the brink of death during training, but Naruto and friends now face their most terrifying challenge: exams! The ninja-in-training have signed up for the Chunin Exams, which they must pass to advance to the rank of full-fledged shinobi. Passing or failing as a group, they're only as strong as their weakest link...Naruto!"
1591167396,Naruto 06: Predator: Volume 6,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51z9Ynt7lKL._SY300_.jpg,4.8 out of 5 stars,879,8,12,English,Naruto Graphic Novels,532,6,Paperback,Masashi Kishimoto,"The world's most popular ninja comic!Naruto is a young shinobi with an incorrigible knack for mischief. He's got a wild sense of humor, but Naruto is completely serious about his mission to be the world's greatest ninja!Naruto, Sasuke and Sakura passed the written portion of the Chunin Exam, but that was only the beginning! Now in the thick of the exam's second phase, held in the aptly named Forest of Death, instructor Mitarashi Anko has promised to cut the number of advancing teams by half. And a mysterious predator in their midst is after Sasuke!"
1421501244,Naruto 08: Life-And-Death Battles: Volume 8,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51TCXySwA6L._SY300_.jpg,4.8 out of 5 stars,561,8,12,English,Naruto Graphic Novels,572,8,Paperback,Masashi Kishimoto,The bestselling Narutoseries from Viz Media and Simon & Schuster UKcontinues with volume 8.
1421502399,Naruto 09: Neji vs. Hinata: Volume 9,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/518+rbl-kZL._SY300_.jpg,4.8 out of 5 stars,535,8,12,English,Naruto Graphic Novels,524,9,Paperback,Masashi Kishimoto,Volume 9 in the bestselling Narutoseries.
1421502402,Naruto 10: A Splendid Ninja: Volume 10,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51qfMpJsNmL._SY300_.jpg,4.8 out of 5 stars,577,8,12,English,Naruto Graphic Novels,524,10,Paperback,Masashi Kishimoto,Volume 10 in the bestselling Naruto series from Viz Media
1421502410,Naruto 11: Impassioned Efforts: Volume 11,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61lQMGIXrRL._SY300_.jpg,4.8 out of 5 stars,491,8,12,English,Naruto Graphic Novels,624,11,Paperback,Masashi Kishimoto,Volume 11 in the bestselling Naruto series.
1421502429,Naruto 12: The Great Flight: Volume 12,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61t1OwclUBL._SY300_.jpg,4.8 out of 5 stars,497,8,12,English,Naruto Graphic Novels,699,12,Paperback,Masashi Kishimoto,Volume 12 in the bestselling Naruto series.
1421510871,"Naruto 13: The Chunin Exam, Concluded...!!: Volume 13",https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51QMT6d0htL._SY300_.jpg,4.8 out of 5 stars,478,8,12,English,Naruto Graphic Novels,524,13,Paperback,Masashi Kishimoto,Volume 13 in the bestselling Naruto series from Viz Media and Simon & Schuster.
142151088X,Naruto 14: Hokage vs. Hokage!!: Volume 14,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51ehXb3gdSL._SY300_.jpg,4.8 out of 5 stars,449,8,12,English,Naruto Graphic Novels,535,14,Paperback,Masashi Kishimoto,The bestselling Naruto series from Viz Media and Simon & Schuster continues with volume 14.
1421510898,Naruto 15: Naruto's Ninja Handbook!: Volume 15,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51SvwylTnJL._SY300_.jpg,4.8 out of 5 stars,404,8,12,English,Naruto Graphic Novels,523,15,Paperback,Masashi Kishimoto,Volume 15 in the bestselling Naruto series from Viz Media and Simon & Schuster.
1421510901,Naruto 16: Eulogy: Volume 16,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61U0VreGJlL._SY300_.jpg,4.8 out of 5 stars,408,8,12,English,Naruto Graphic Novels,524,16,Paperback,Masashi Kishimoto,Volume 16 in the bestselling Naruto series from Viz Media and Simon & Schuster.
1421516535,Naruto 18: Tsunade's Choice: Volume 18,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51pZJ371nIL._SY300_.jpg,4.8 out of 5 stars,361,8,12,English,Naruto Graphic Novels,524,18,Paperback,Masashi Kishimoto,Volume 18 in the bestselling Naruto series from Viz Media and Simon & Schuster.
1421516543,Naruto 19: Successor: Volume 19,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51bDrtNymTL._SY300_.jpg,4.8 out of 5 stars,373,8,12,English,Naruto Graphic Novels,606.69,19,Paperback,Masashi Kishimoto,Volume 19 in the bestselling Naruto series from Viz Media and Simon & Schuster.
1421516551,Naruto 20: Naruto vs. Sasuke: Volume 20,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51FD+PStD7L._SY300_.jpg,4.8 out of 5 stars,388,8,12,English,Naruto Graphic Novels,523,20,Paperback,Masashi Kishimoto,Volume 20 in the bestselling Naruto series from Viz Media and Simon & Schuster.
B00F3HGJDC,"Naruto, Vol. 7: The Path You Should Tread (Naruto Graphic Novel)",https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61z8bw2ZTNL._SY300_.jpg,4.8 out of 5 stars,308,8,12,English,Naruto Graphic Novels,null,7,Paperback,Masashi Kishimoto,"Deep within the Forest of Death, Naruto, Sasuke and Sakura are still reeling from Orochimaru's attack...and now they must battle his minions, the mysterious Sound Ninja. And as Sasuke struggles with the strange force growing inside him, spreading like an infection from the curse-mark Orochimaru burned into his neck, time is running out for the student ninja to collect the scrolls they need to pass the Chunin Exams!"
B00F3HHAR6,"Naruto, Vol. 17: Itachi's Power (Naruto Graphic Novel)",https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61IqdDwMZAL._SY300_.jpg,4.7 out of 5 stars,201,8,12,English,Naruto Graphic Novels,null,17,Paperback,null,"What does Sasuke's older brother want with Naruto? As Jiraiya trains Naruto to push beyond his limits, secrets of the past are revealed, and a mysterious shinobi who could change everything begins to take center stage."
385323069,"Bud, Not Buddy: (Newbery Medal Winner) (Coretta Scott King Author Award Winner) (7 September, 1999)",https://m.media-amazon.com/images/I/518mN9OEnxL._SY300_.jpg,4.7 out of 5 stars,"6,404",8,12,English,Newbery Medal Winner,"1,248.00",null,Hardcover,Christopher Paul Curtis,"Hit the road with Bud in this Newbery Medal and Coretta Scott King Award-winning classic about a boy on a journey to find his father--from Christopher Paul Curtis, author of The Watsons Go To Birmingham--1963, a Newbery and Coretta Scott King Honoree. It's 1936, in Flint Michigan. Times may be hard, and ten-year-old Bud may be a motherless boy on the run, but Bud's got a few things going for him: 1. He has his own suitcase full of special things. 2. He's the author of Bud Caldwell's Rules and Things for Having a Funner Life and Making a Better Liar Out of Yourself. 3. His momma never told him who his father was, but she left a clue: flyers advertising Herman E. Calloway and his famous band, the Dusky Devastators of the Depression!!!!!! Bud's got an idea that those flyers will lead him to his father. Once he decides to hit the road to find this mystery man, nothing can stop him--not hunger, not fear, not vampires, not even Herman E. Calloway himself. ""[A] powerfully felt novel."" --The New York Times"
