id,guid,name_x,image,isbn,rating,review_count,book_order,min_age_x,max_age_x,price,for_age,grade_level,lexile_measure,pages,dimensions,publisher,publication_date,language,id_x,guid_x,name_y,category_order,min_age_y,max_age_y,id_y,guid_y,category_id,book_id,section_id
3105,57ed4cb2-3071-4465-a23c-950270760380,FAMOUS FIVE: 19: FIVE GO TO DEMON'S ROCKS (STANDARD),https://m.media-amazon.com/images/I/512vBrM71UL._AC_US218_..jpg,9780340894729,4.7,343,19,8,10,178.0,,,,,7.99 x 10 x 1.85 inches,HACHETTE INDIA,,English,206,4ffcfbb2-43c4-4a30-ab94-67a34662e551,Famous Five Series,27,8,10,2714,9e89fe0d-543f-41eb-8791-3d0c8c82a2d4,206,3105,1
3098,67aa36ce-88ad-4d9e-876c-21bd8835eab5,"Five Go Down To The Sea: Book 12 (The Famous Five Series) [Paperback] Blyton, Enid",https://m.media-amazon.com/images/I/51jzhzTiv4L._AC_US218_..jpg,9780340894651,4.7,337,12,8,10,175.0,,,,,7.99 x 10 x 1.85 inches,HODDER HEADLINE LTD.,,English,206,4ffcfbb2-43c4-4a30-ab94-67a34662e551,Famous Five Series,27,8,10,2707,e6b408cd-d5e1-42b0-ab33-feaeb900950b,206,3098,1
3096,eebe3793-37b0-4f07-aa31-f2f8f5fce24b,FAMOUS FIVE: 10: FIVE ON A HIKE TOGETHER (STANDARD),https://m.media-amazon.com/images/I/51T4pf48esL._AC_US218_..jpg,9780340894637,4.7,335,10,8,10,151.0,,,,,7.99 x 10 x 1.85 inches,HODDER & STOUGHTON,,English,206,4ffcfbb2-43c4-4a30-ab94-67a34662e551,Famous Five Series,27,8,10,2705,ce98c49c-e7ef-4bfd-a8bd-64227e27e8c6,206,3096,1
3101,5b2b09d8-6449-4d29-9d59-b4cf568f2dfa,FAMOUS FIVE:15: FIVE ON A SECRET TRAIL,https://m.media-amazon.com/images/I/31fZfUeU8lL._AC_US218_..jpg,9780340894682,4.7,325,15,8,10,115.0,,,,,,HODDER & STOUGHTON,,,206,4ffcfbb2-43c4-4a30-ab94-67a34662e551,Famous Five Series,27,8,10,2710,9b57b395-6888-4b27-a7e8-8311d06f580a,206,3101,1
3100,8a8e0493-e783-4154-b9ec-4c4eb18ed3af,"Five Have Plenty Of Fun: 14 (The Famous Five Series) [Paperback] Blyton, Enid",https://m.media-amazon.com/images/I/51BsTLhZkiL._AC_US218_..jpg,9780340894675,4.7,307,14,8,10,158.0,,,,,7.99 x 10 x 1.85 inches,HODDER & STOUGHTON,,English,206,4ffcfbb2-43c4-4a30-ab94-67a34662e551,Famous Five Series,27,8,10,2709,5701ebc7-0cb1-40bf-b028-4c418fe95f60,206,3100,1
3093,db4dfcbb-12f2-40c6-a875-a2fe4069ff77,Five Go To Smuggler's Top: Book 4 (The Famous Five 70th Anniversary),https://m.media-amazon.com/images/I/51Ow+01SEBL._AC_US218_..jpg,9781444908688,4.7,291,4,8,10,346.0,,,,,5.71 x 8.03 x 0.67 inches,Hachette Children'S Group,,English,206,4ffcfbb2-43c4-4a30-ab94-67a34662e551,Famous Five Series,27,8,10,2702,ae6ce410-0dba-4246-bf33-1f34ff7fe81f,206,3093,1
3111,a6e76513-e9a0-4c10-a72c-dc2e0270b574,Night Of The Living Dummy (Goosebumps),https://m.media-amazon.com/images/I/51Y-H6E7HzL._AC_US218_..jpg,9780590466172,4.7,1908,1,8,10,210.0,,,590L,134.0,0.5 x 5.25 x 7.75 inches,Scholastic,,English,207,06008dd8-0670-4f7c-880c-03fe0ef51f18,Goosebumps,40,8,10,2720,6dc7e1dc-e4d1-42ab-910f-dc49e55abf42,207,3111,1
3108,ce974db5-1950-456f-86b6-7f0f19f3e75f,"The Werewolf Of Fever Swamp (Goosebumps, No.14)",https://m.media-amazon.com/images/I/51D0cx8iXZL._AC_US218_..jpg,9780590494496,4.8,746,3,8,10,204.0,,04-Jun,540L,124.0,5.25 x 0.5 x 7.75 inches,Scholastic,,English,207,06008dd8-0670-4f7c-880c-03fe0ef51f18,Goosebumps,40,8,10,2717,910c2b10-d338-43a3-bf75-8a89debf4d03,207,3108,1
3109,87b04d0b-146b-4a03-809c-4299313610e1,Deep Trouble (Goosebumps - 19),https://m.media-amazon.com/images/I/51ZK7RJQKYL._AC_US218_..jpg,9780590477413,4.8,710,4,8,10,202.0,,04-Jun,470L,120.0,5.25 x 0.5 x 7.75 inches,Scholastic,,English,207,06008dd8-0670-4f7c-880c-03fe0ef51f18,Goosebumps,40,8,10,2718,a0529059-a567-44b8-8cc6-9a6dbc1d43bd,207,3109,1
3112,2c75f44d-60a5-4656-a74f-c339af66e075,The Haunted Mask Ii (Goosebumps),https://m.media-amazon.com/images/I/51LFbfdJc1L._AC_US218_..jpg,9780439671132,4.7,612,5,8,10,163.0,,04-Jul,,144.0,5.25 x 0.25 x 7.75 inches,Scholastic Inc.,,English,207,06008dd8-0670-4f7c-880c-03fe0ef51f18,Goosebumps,40,8,10,2721,a67c5183-a10c-43d1-8e48-a6d05506ce17,207,3112,1
3110,2c1e2c0b-d8d6-48fa-94cd-0b5abb1573d8,"Monster Blood (Goosebumps, No 3)",https://m.media-amazon.com/images/I/51s2oYEpuRL._AC_US218_..jpg,9780590453677,4.8,534,7,8,10,185.0,,04-Jun,640L,144.0,5.25 x 0.5 x 7.75 inches,Scholastic,,English,207,06008dd8-0670-4f7c-880c-03fe0ef51f18,Goosebumps,40,8,10,2719,f8b52f47-65f0-4d6d-b7ea-d35d551a7a09,207,3110,1
3114,fab9205a-a882-4971-8931-6cfcb0eee068,Say Cheese And Die (Goosebumps #04) (Goosebumps - 4),https://m.media-amazon.com/images/I/51So+JoolVL._AC_US218_..jpg,9780590453684,4.7,521,8,8,10,181.0,,04-Jun,610L,144.0,5.25 x 0.5 x 7.75 inches,Scholastic,,English,207,06008dd8-0670-4f7c-880c-03fe0ef51f18,Goosebumps,40,8,10,2723,0e3dcb01-0d32-4df2-bc54-9f50b69a9c3d,207,3114,1
3115,c77784e6-1d4a-44be-8985-c65ec65b0f50,One Day At Horrorland (Goosebumps #16),https://m.media-amazon.com/images/I/51SS7ZXBR2L._AC_US218_..jpg,9780590477383,4.7,462,9,8,10,212.0,,04-Jun,490L,123.0,5.25 x 0.5 x 7.75 inches,Scholastic,,English,207,06008dd8-0670-4f7c-880c-03fe0ef51f18,Goosebumps,40,8,10,2724,99e6baef-2949-4c95-838d-836375b660e3,207,3115,1
3117,daa3e1ab-8c26-4cf1-a275-08b7bdf8d092,Welcome To Camp Nightmare (Goosebumps),https://m.media-amazon.com/images/I/51XNAAWejZL._AC_US218_..jpg,9780590466196,4.7,439,11,8,10,223.17,,,580L,136.0,0.5 x 5.25 x 7.75 inches,Scholastic Us,,English,207,06008dd8-0670-4f7c-880c-03fe0ef51f18,Goosebumps,40,8,10,2726,3f9c8a7f-79e7-4932-8d34-175ad489a5b6,207,3117,1
3118,629f5f26-e936-416b-949b-21513b6cb6c0,The Curse Of The Mummy'S Tomb (Goosebumps),https://m.media-amazon.com/images/I/515VP0QFHDL._AC_US218_..jpg,9780590453691,4.7,277,12,8,10,182.0,,04-Jun,620L,132.0,5.5 x 0.5 x 7.5 inches,Scholastic,,English,207,06008dd8-0670-4f7c-880c-03fe0ef51f18,Goosebumps,40,8,10,2727,8cf9acca-5280-451d-923d-602aec88db19,207,3118,1
3125,ddc19a1f-f6af-499d-a46b-8aaa63adaf97,Vampire Breath: Goosebumps Series (Book 49),https://m.media-amazon.com/images/I/513pGW8MbnL._AC_US218_..jpg,9780590568869,4.5,218,13,8,10,156.0,,,,,,SCHOLASTIC CHILDREN,,English,207,06008dd8-0670-4f7c-880c-03fe0ef51f18,Goosebumps,40,8,10,2734,003a2e7a-8db5-432d-9c03-6bf17cdb93dd,207,3125,1
3120,567eacfc-994b-4758-8b72-90369a727f2b,Be Careful What You Wish For (Classic Goosebumps #7) (7),https://m.media-amazon.com/images/I/51VTnuYWC+L._AC_US218_..jpg,9780545035248,4.7,196,15,8,10,550.0,,03-Jul,570L,160.0,5.25 x 0.5 x 7.75 inches,Scholastic Paperbacks,,English,207,06008dd8-0670-4f7c-880c-03fe0ef51f18,Goosebumps,40,8,10,2729,339bb04d-2fad-4a1f-be4d-825708e4af2f,207,3120,1
3123,b680936e-e983-404c-96b5-9f0fc63e42aa,A Night In Terror Tower (Goosebumps # 27),https://m.media-amazon.com/images/I/51c+OvX5ktL._AC_US218_..jpg,9780590483513,4.6,185,16,8,10,174.0,,04-Jun,510L,129.0,5.5 x 0.5 x 7.75 inches,Scholastic,,English,207,06008dd8-0670-4f7c-880c-03fe0ef51f18,Goosebumps,40,8,10,2732,30916075-6044-4334-91d2-b3d751e7db47,207,3123,1
3124,9e5a8e28-838a-44e2-b7d0-c4f463098cb0,You Can'T Scare Me! (Classic Goosebumps #17) (17),https://m.media-amazon.com/images/I/51VT5S2zJCL._AC_US218_..jpg,9780545177962,4.6,154,19,8,10,505.0,,03-Jul,560L,160.0,5.25 x 0.5 x 7.75 inches,Scholastic Paperbacks,,English,207,06008dd8-0670-4f7c-880c-03fe0ef51f18,Goosebumps,40,8,10,2733,69193c01-68c8-44bb-be33-ab0fd5ac6e53,207,3124,1
3143,39716ffe-3a0f-4cf3-89ea-9245ef82a601,Malgudi Days,https://m.media-amazon.com/images/I/61dSxXuqMpL._AC_US218_..jpg,9788185986173,4.5,2471,1,8,12,,,,,,,,,,210,bb90c76b-6deb-4e5f-be70-8dedd9a5e884,R. K. Narayan,66,8,12,2752,394c6293-e2a8-4754-b7c2-d1913da7712b,210,3143,1
3144,5640a571-b1be-4390-a482-41d0dbbd5854,Malgudi Adventures: Classic Tales for Children,https://m.media-amazon.com/images/I/41oIS2l0GbL._AC_US218_..jpg,9780143335900,4.5,1576,2,8,12,,,,,,,,,,210,bb90c76b-6deb-4e5f-be70-8dedd9a5e884,R. K. Narayan,66,8,12,2753,ee10507d-82c9-46b2-a42f-a03d736f4125,210,3144,1
3145,602680ac-ed27-4ad1-9e6c-00b4381445a4,Swami and Friends,https://m.media-amazon.com/images/I/7195fCTE5wL._AC_US218_..jpg,9788185986005,4.5,1574,3,8,12,,,,,,,,,,210,bb90c76b-6deb-4e5f-be70-8dedd9a5e884,R. K. Narayan,66,8,12,2754,d09c7715-21a2-44b0-801d-2dc513fe18d0,210,3145,1
3146,3e5c29bf-57e1-4879-837e-8ce726f126ff,The Guide,https://m.media-amazon.com/images/I/71m4x4wunyL._AC_US218_..jpg,9788185986074,4.5,841,4,8,12,,,,,,,,,,210,bb90c76b-6deb-4e5f-be70-8dedd9a5e884,R. K. Narayan,66,8,12,2755,3154bc10-7bd3-47cb-9695-49d2304eef0c,210,3146,1
3147,53f5b8b9-6150-4c60-b3db-5b37c635d9e4,Ramayana - C.R.,https://m.media-amazon.com/images/I/81MA3l9KIdL._AC_US218_..jpg,9788172764821,4.5,826,5,8,12,,,,,,,,,,210,bb90c76b-6deb-4e5f-be70-8dedd9a5e884,R. K. Narayan,66,8,12,2756,df646bcc-1bee-4d2e-bf3e-3eed8fcf7a5c,210,3147,1
3148,234bc800-a07c-47f0-8ece-83014221bd7f,The English Teacher,https://m.media-amazon.com/images/I/41fCUzOLfJL._AC_US218_..jpg,9788185986036,4.5,673,6,8,12,,,,,,,,,,210,bb90c76b-6deb-4e5f-be70-8dedd9a5e884,R. K. Narayan,66,8,12,2757,863ddc9c-f304-47df-a01b-979ab6c1e476,210,3148,1
3149,234bf216-a30a-4de3-bc71-13503b6b2260,The Ramayana: A Shortened Modern Prose Version of the Indian Epic (Penguin Classic) (Penguin Twentieth-Century Classics),https://m.media-amazon.com/images/I/51YjjGkEUKL._AC_US218_..jpg,9780140187007,4.5,524,7,8,12,,,,,,,,,,210,bb90c76b-6deb-4e5f-be70-8dedd9a5e884,R. K. Narayan,66,8,12,2758,f6828a03-f3c8-4462-98eb-daa3d89739fa,210,3149,1
3150,486222f9-9533-4166-9dc8-ea9f24c50660,Maalgudi Ki Kahaniyaan,https://m.media-amazon.com/images/I/61T207HMU-L._AC_US218_..jpg,9788170287278,4.5,257,8,8,12,,,,,,,,,,210,bb90c76b-6deb-4e5f-be70-8dedd9a5e884,R. K. Narayan,66,8,12,2759,ba59fe86-e045-4e6e-bf32-bcade344eee6,210,3150,1
3151,b83fb310-59a5-43f7-86fb-9e2790d99975,The Vendor of Sweets,https://m.media-amazon.com/images/I/81pMIIvbe2L._AC_US218_..jpg,9788185986098,4.5,251,9,8,12,,,,,,,,,,210,bb90c76b-6deb-4e5f-be70-8dedd9a5e884,R. K. Narayan,66,8,12,2760,6bad5d85-32f1-4a68-ad2e-9075cbf9ba16,210,3151,1
3152,bb6791d1-0a71-44a1-a87a-603da8935bfa,The Bachelor of Arts,https://m.media-amazon.com/images/I/91qZ6mZ5MyL._AC_US218_..jpg,9788185986012,4.5,231,10,8,12,,,,,,,,,,210,bb90c76b-6deb-4e5f-be70-8dedd9a5e884,R. K. Narayan,66,8,12,2761,2665accc-a2a9-41f3-b9ea-68f8449a3a32,210,3152,1
3153,1c127baa-ac50-4aa4-b203-090efdc15ebf,Under the Banyan Tree & Other Stories,https://m.media-amazon.com/images/I/717DlKCwx6L._AC_US218_..jpg,9788185986142,4.5,197,11,8,12,,,,,,,,,,210,bb90c76b-6deb-4e5f-be70-8dedd9a5e884,R. K. Narayan,66,8,12,2762,b798c746-4e02-4e97-a8d3-d2b9e43fc985,210,3153,1
3154,b299bb2e-00ac-4aa7-8a2f-3860e33af06e,Grandmother's Tale,https://m.media-amazon.com/images/I/51t9qJfbORL._AC_US218_..jpg,9788185986159,4.5,191,12,8,12,,,,,,,,,,210,bb90c76b-6deb-4e5f-be70-8dedd9a5e884,R. K. Narayan,66,8,12,2763,bfccca42-415f-4fbd-8b96-005debc37fe4,210,3154,1
3155,3ad90d3a-2e94-4d86-bc62-3a7ae7bc1038,The Very Best of R.K. Narayan: Timeless Malgudi,https://m.media-amazon.com/images/I/6127dRlmXvL._AC_US218_..jpg,9788129131027,4.5,185,13,8,12,,,,,,,,,,210,bb90c76b-6deb-4e5f-be70-8dedd9a5e884,R. K. Narayan,66,8,12,2764,2bcb88ca-adf5-4ebd-93d1-686d6d7de0a4,210,3155,1
3156,6f881c6a-2468-48e5-9923-c7a154258126,The Financial Expert,https://m.media-amazon.com/images/I/512+NuJK73L._AC_US218_..jpg,9788185986050,4.5,176,14,8,12,,,,,,,,,,210,bb90c76b-6deb-4e5f-be70-8dedd9a5e884,R. K. Narayan,66,8,12,2765,be0ff8d0-5f8a-449b-b396-1322adda89a0,210,3156,1
3157,868e8aa1-98f7-4c92-9e63-9a07873df9fa,The Painter of Signs,https://m.media-amazon.com/images/I/91KNKOKODtL._AC_US218_..jpg,9788185986104,4.5,147,15,8,12,,,,,,,,,,210,bb90c76b-6deb-4e5f-be70-8dedd9a5e884,R. K. Narayan,66,8,12,2766,df276bad-7d7c-4f61-bfa0-a8197d292101,210,3157,1
3158,f4ab990d-e239-4db3-908b-6a16eec746b8,Tiger For Malgudi,https://m.media-amazon.com/images/I/81MjFK-32JL._AC_US218_..jpg,9788185986111,4.5,143,16,8,12,,,,,,,,,,210,bb90c76b-6deb-4e5f-be70-8dedd9a5e884,R. K. Narayan,66,8,12,2767,a45ac229-7ca2-48cc-925b-2bd41ba25995,210,3158,1
3159,4ae6e03d-9754-4492-ba13-a3baa31a5326,"The Indian Epics Retold: The Ramayana, The Mahabharata, Gods Demons and Others",https://m.media-amazon.com/images/I/51dyJUd+WRL._AC_US218_..jpg,9780140255645,4.5,142,17,8,12,,,,,,,,,,210,bb90c76b-6deb-4e5f-be70-8dedd9a5e884,R. K. Narayan,66,8,12,2768,0ba3e44e-c3eb-4763-bb83-d9de514284ff,210,3159,1
3160,893197b2-c504-4fd5-a7a0-bf03841b9317,Malgudi: Stories,https://m.media-amazon.com/images/I/41jE9KBreRL._AC_US218_..jpg,9780143415985,4.5,142,18,8,12,,,,,,,,,,210,bb90c76b-6deb-4e5f-be70-8dedd9a5e884,R. K. Narayan,66,8,12,2769,02151cdb-a47c-4a56-8c6d-c4091b79610d,210,3160,1
3161,758dbf8e-fa80-4dc6-bfda-02b7abfb23c1,The Dark Room,https://m.media-amazon.com/images/I/71AHiKguDUL._AC_US218_..jpg,9788185986029,4.5,132,19,8,12,,,,,,,,,,210,bb90c76b-6deb-4e5f-be70-8dedd9a5e884,R. K. Narayan,66,8,12,2770,b1e0aca0-97a3-482f-858a-f04e56a53c2c,210,3161,1
3162,13da2088-bfb1-46e4-9468-8b513f391e92,Talkative Man,https://m.media-amazon.com/images/I/71phrPc-pFL._AC_US218_..jpg,9788185986128,4.5,120,20,8,12,,,,,,,,,,210,bb90c76b-6deb-4e5f-be70-8dedd9a5e884,R. K. Narayan,66,8,12,2771,ab77d2f2-ca2e-4225-a79c-94c54a231f4d,210,3162,1
3163,bb500709-8044-476a-ab0e-316ee72c8a6f,The Man Eater Of Malgudi,https://m.media-amazon.com/images/I/51nSpRPiRjL._AC_US218_..jpg,9788185986081,4.5,104,21,8,12,,,,,,,,,,210,bb90c76b-6deb-4e5f-be70-8dedd9a5e884,R. K. Narayan,66,8,12,2772,e81b36bd-f049-4fcd-86f0-07d8ca762212,210,3163,1
3126,00756f33-11ba-4a16-8c27-0d3afe4db300,The Horror At Camp Jellyjam (Goosebumps - 33),https://m.media-amazon.com/images/I/51brfVFmCXL._AC_US218_..jpg,9780590483452,4.5,164,17,8,10,163.0,,04-Jun,460L,128.0,7.5 x 5.2 x 0.28 inches,Scholastic,,English,207,06008dd8-0670-4f7c-880c-03fe0ef51f18,Goosebumps,40,8,10,2735,57ca96ed-4eab-4c1b-9519-8a9253d9a97b,207,3126,1
3129,a3f24703-3779-4b22-a566-c387c0105766,Harry Potter and the Prisoner of Azkaban,https://m.media-amazon.com/images/I/51StPSSsneL._AC_US218_..jpg,9781408855676,4.7,36540,3,8,11,292.0,,,,470.0,5.12 x 1.22 x 7.76 inches,Bloomsbury,,English,208,73d47936-642a-478e-95f9-55af06a762c3,Harry Potter,41,8,11,2738,69ae2ed1-5650-45b5-954e-552bae3faeac,208,3129,1
3129,a3f24703-3779-4b22-a566-c387c0105766,Harry Potter and the Prisoner of Azkaban,https://m.media-amazon.com/images/I/51StPSSsneL._AC_US218_..jpg,9781408855676,4.7,36540,3,8,11,292.0,,,,470.0,5.12 x 1.22 x 7.76 inches,Bloomsbury,,English,271,3b67b4f6-6620-47ad-805c-c0e934bb2e77,Most Loved - JK Rowling,7,9,12,3494,df0b96c1-3b89-48eb-817c-6677558b375e,271,3129,2
3131,c9bfbc6c-1196-427a-a623-4b2fc4c3ef8b,Harry Potter and the Order of the Phoenix,https://m.media-amazon.com/images/I/511+ftLvTUL._AC_US218_..jpg,9781408855690,4.7,30606,5,8,11,482.0,,,,804.0,5.12 x 2.05 x 7.8 inches,BLOOMSBURY,,English,208,73d47936-642a-478e-95f9-55af06a762c3,Harry Potter,41,8,11,2740,7a5eac7c-b87d-4c87-b3cd-0761f2994507,208,3131,1
3131,c9bfbc6c-1196-427a-a623-4b2fc4c3ef8b,Harry Potter and the Order of the Phoenix,https://m.media-amazon.com/images/I/511+ftLvTUL._AC_US218_..jpg,9781408855690,4.7,30606,5,8,11,482.0,,,,804.0,5.12 x 2.05 x 7.8 inches,BLOOMSBURY,,English,271,3b67b4f6-6620-47ad-805c-c0e934bb2e77,Most Loved - JK Rowling,7,9,12,3497,d1dc2122-ddf1-4e47-b0d8-abf174c66fd9,271,3131,2
3132,c2c00db3-f766-4938-a3e3-fbc4e05dbd0c,Harry Potter and the Half Blood Prince,https://m.media-amazon.com/images/I/51XgBz54o3L._AC_US218_..jpg,9781408855706,4.7,35030,6,8,11,429.0,,,,548.0,4.96 x 1.42 x 7.68 inches,BLOOMSBURY,,English,208,73d47936-642a-478e-95f9-55af06a762c3,Harry Potter,41,8,11,2741,d02f563e-d8d2-4fca-ab38-149c8c37ca40,208,3132,1
3132,c2c00db3-f766-4938-a3e3-fbc4e05dbd0c,Harry Potter and the Half Blood Prince,https://m.media-amazon.com/images/I/51XgBz54o3L._AC_US218_..jpg,9781408855706,4.7,35030,6,8,11,429.0,,,,548.0,4.96 x 1.42 x 7.68 inches,BLOOMSBURY,,English,271,3b67b4f6-6620-47ad-805c-c0e934bb2e77,Most Loved - JK Rowling,7,9,12,3495,2b7be58f-3d67-491d-84d7-d3db9c9c4f71,271,3132,2
3127,b42d9bad-5a50-4b18-8d52-82bdbc17b2e3,Harry Potter and the Philosopher's Stone,https://m.media-amazon.com/images/I/51PcUAhn15L._AC_US218_..jpg,9781408855652,4.7,56502,1,8,11,309.0,,,,342.0,5.08 x 0.91 x 7.76 inches,Bloomsbury,,English,208,73d47936-642a-478e-95f9-55af06a762c3,Harry Potter,41,8,11,2736,dbd11af1-a35e-4692-ba6c-ff8c2f1e469f,208,3127,1
3127,b42d9bad-5a50-4b18-8d52-82bdbc17b2e3,Harry Potter and the Philosopher's Stone,https://m.media-amazon.com/images/I/51PcUAhn15L._AC_US218_..jpg,9781408855652,4.7,56502,1,8,11,309.0,,,,342.0,5.08 x 0.91 x 7.76 inches,Bloomsbury,,English,271,3b67b4f6-6620-47ad-805c-c0e934bb2e77,Most Loved - JK Rowling,7,9,12,3491,fc63949e-65a8-4d37-adf1-1249c0e22052,271,3127,2
3141,a66b9b0f-fa31-4e2f-bdf7-0393537ee0d6,Legacy: 8 (Keeper of the Lost Cities),https://m.media-amazon.com/images/I/51+1lE5OFQL._AC_US218_..jpg,9781471189517,4.8,5107,8,8,11,360.0,,,,,5.12 x 1.89 x 7.8 inches,SIMON & SCHUSTER,,English,209,2d662cdd-9f36-4005-a44e-b43794be9b50,Keeper of the Lost Cities,52,8,11,2750,b4e352fa-7990-4ef0-b529-dcec879c861e,209,3141,1
3140,2c924c5c-deba-4432-bea1-afc6ed2b91bf,Keeper Of The Lost Cities - Flashback: 7,https://m.media-amazon.com/images/I/51Qee8foc+L._AC_US218_..jpg,9781471189494,4.8,4279,7,8,11,362.0,,,,,5.12 x 2.04 x 7.8 inches,Simon & Schuster Childrens Books,,English,209,2d662cdd-9f36-4005-a44e-b43794be9b50,Keeper of the Lost Cities,52,8,11,2749,2d144a7a-82c2-4910-902b-af7017b56026,209,3140,1
3134,a6acbefa-f378-42bc-a679-d964de2b9de1,Keeper Of The Lost Cities: 1,https://m.media-amazon.com/images/I/51LZCYeTw+L._AC_US218_..jpg,9781471189371,4.8,3700,1,8,11,336.0,,,,368.0,5.12 x 1.18 x 7.8 inches,Simon & Schuster Children's UK,,English,209,2d662cdd-9f36-4005-a44e-b43794be9b50,Keeper of the Lost Cities,52,8,11,2743,c6225f82-7b27-43f4-84a4-82e18b042b0e,209,3134,1
3135,106fc0b3-1984-4c4c-b195-c2f6c81588a0,Keeper Of The Lost Cities - Exile: 2,https://m.media-amazon.com/images/I/51zEbesZqDL._AC_US218_..jpg,9781471189395,4.8,3501,2,8,11,331.91,,,,368.0,5.12 x 1.38 x 7.8 inches,Simon & Schuster Children's UK,,English,209,2d662cdd-9f36-4005-a44e-b43794be9b50,Keeper of the Lost Cities,52,8,11,2744,17c0d7ea-a367-485b-9cff-033a5629bb3a,209,3135,1
3136,8cb1e984-a0f5-48ec-b635-4e3e082360a6,Everblaze: 3 (Keeper of the Lost Cities),https://m.media-amazon.com/images/I/51-LEq5yhAL._AC_US218_..jpg,9781471189418,4.8,3214,3,8,11,360.0,,,,368.0,5.12 x 1.49 x 7.8 inches,Simon & Schuster Children's UK,,English,209,2d662cdd-9f36-4005-a44e-b43794be9b50,Keeper of the Lost Cities,52,8,11,2745,4786f325-aab6-4e5b-a6cf-386b03928229,209,3136,1
3138,9ba13ed5-3ab8-4a6b-9341-3e61e20b1e98,Lodestar: 5 (Keeper of the Lost Cities),https://m.media-amazon.com/images/I/51xar9wZ7yL._AC_US218_..jpg,9781471189456,4.8,3068,5,8,11,365.0,,,,,5.12 x 1.64 x 7.8 inches,SIMON & SCHUSTER,,English,209,2d662cdd-9f36-4005-a44e-b43794be9b50,Keeper of the Lost Cities,52,8,11,2747,ae00cf1b-02c3-47be-8530-444879447dcf,209,3138,1
3142,676646be-90c3-40fb-a37b-94430c59eaaa,Stellarlune: 9 (Keeper of the Lost Cities),https://m.media-amazon.com/images/I/51-30eRaPBL._AC_US218_..jpg,9781471189531,4.8,2160,9,8,11,446.0,,,,,5.12 x 1.71 x 7.8 inches,,,English,209,2d662cdd-9f36-4005-a44e-b43794be9b50,Keeper of the Lost Cities,52,8,11,2751,6f77b3ef-3d2e-4618-a8a9-61f9d543af6b,209,3142,1
3165,2681c671-faae-4f65-81de-19c073ca3c7b,My Favourite Nature Stories,https://m.media-amazon.com/images/I/61Jk5GfyhHL._AC_US218_..jpg,9788129137685,4.5,1178,2,8,12,,,,,,,,,,211,a9b97158-51a2-4221-b8c9-4d7455351ef6,Ruskin Bond,70,8,12,2774,7f0d3015-4695-47f6-8243-88270013fd75,211,3165,1
3165,2681c671-faae-4f65-81de-19c073ca3c7b,My Favourite Nature Stories,https://m.media-amazon.com/images/I/61Jk5GfyhHL._AC_US218_..jpg,9788129137685,4.5,1178,2,8,12,,,,,,,,,,269,820fc5e3-b2f1-41fc-8f73-f7ebe31d4f36,Indian Authors,4,7,10,3408,45ec3f00-4434-43c5-bed5-d53900ea7f54,269,3165,2
3166,33a75eac-d631-4c57-a90f-a3926d6f40d7,Ruskin Bond - The Blue Umbrella,https://m.media-amazon.com/images/I/81w5rGx8RqL._AC_US218_..jpg,9788131948576,4.5,1147,3,8,12,,,,,,,,,,211,a9b97158-51a2-4221-b8c9-4d7455351ef6,Ruskin Bond,70,8,12,2775,0598ecb7-7fed-4d00-a25e-dee8d07fd922,211,3166,1
3166,33a75eac-d631-4c57-a90f-a3926d6f40d7,Ruskin Bond - The Blue Umbrella,https://m.media-amazon.com/images/I/81w5rGx8RqL._AC_US218_..jpg,9788131948576,4.5,1147,3,8,12,,,,,,,,,,269,820fc5e3-b2f1-41fc-8f73-f7ebe31d4f36,Indian Authors,4,7,10,3409,ff5b43a4-ae32-4f9c-8cce-5e0477c82f5f,269,3166,2
3167,87943a3a-cf92-4b50-b672-a097bf027e40,The Night Train at Deoli and Other Stories,https://m.media-amazon.com/images/I/81APABLp4wS._AC_US218_..jpg,9780140116151,4.5,1113,4,8,12,,,,,,,,,,211,a9b97158-51a2-4221-b8c9-4d7455351ef6,Ruskin Bond,70,8,12,2776,135d3484-39b0-4bc2-8356-d2f15e9f7b21,211,3167,1
3167,87943a3a-cf92-4b50-b672-a097bf027e40,The Night Train at Deoli and Other Stories,https://m.media-amazon.com/images/I/81APABLp4wS._AC_US218_..jpg,9780140116151,4.5,1113,4,8,12,,,,,,,,,,269,820fc5e3-b2f1-41fc-8f73-f7ebe31d4f36,Indian Authors,4,7,10,3410,39c79195-b13f-444a-99c1-c7ea44cc5607,269,3167,2
3168,097303b2-52fe-4e8e-95a3-cfb891c117ba,The Whistling Schoolboy And Other Stories Of School Life,https://m.media-amazon.com/images/I/61ozi-hs-0L._AC_US218_..jpg,9788129135797,4.5,1044,5,8,12,,,,,,,,,,211,a9b97158-51a2-4221-b8c9-4d7455351ef6,Ruskin Bond,70,8,12,2777,fe04360d-754d-4029-b8ae-dabe41b92a2e,211,3168,1
3169,44a00a5e-6781-45a9-bdf7-777fa1077b78,The Perfect Murder,https://m.media-amazon.com/images/I/61Gzy4y2gLL._AC_US218_..jpg,9788129144973,4.5,984,6,8,12,,,,,,,,,,211,a9b97158-51a2-4221-b8c9-4d7455351ef6,Ruskin Bond,70,8,12,2778,eb97a268-f1ed-4747-9f6a-85500d040cf9,211,3169,1
